thread_id,sample_idx,k,m,mean_diff,var_diff,stat,p_value,complexities,diffs
0,1,8,8,33.92857142857143,472.1377551020408,1.5614612411798832,0.027227477555791024,14729|14749|14724|14691|14719|14759|14785|14746,20|5|38|10|30|56|17|25|58|30|10|36|3|33|5|35|61|22|28|68|94|55|40|66|27|26|13|39
0,1,8,8,30,338.7142857142857,1.630063405524831,0.021152085980718383,14696|14749|14713|14769|14734|14720|14753|14756,53|17|73|38|24|57|60|36|20|15|29|4|7|56|21|7|40|43|35|49|16|13|14|19|22|33|36|3
0,1,8,8,32.642857142857146,556.0153061224489,1.3843464483811903,0.05025786439124902,14734|14745|14693|14762|14739|14792|14759|14734,11|41|28|5|58|25|0|52|17|6|47|14|11|69|46|99|66|41|23|30|3|28|53|20|5|33|58|25
0,1,8,8,43.607142857142854,1107.5242346938774,1.3103309932804375,0.0638696447045064,14739|14753|14744|14695|14713|14818|14702|14727,14|5|44|26|79|37|12|9|58|40|65|51|26|49|31|74|42|17|18|123|7|32|105|11|14|116|91|25
0,1,8,8,47.357142857142854,805.158163265306,1.6689560203900933,0.018262087976007813,14753|14714|14780|14681|14760|14744|14793|14701,39|27|72|7|9|40|52|66|33|46|30|79|13|99|20|36|13|79|79|63|112|20|16|33|59|49|43|92
0,1,8,8,33.32142857142857,622.7895408163265,1.3352203944028234,0.05898733000796774,14746|14738|14752|14683|14784|14712|14740|14738,8|6|63|38|34|6|8|14|55|46|26|2|0|69|32|40|12|14|101|29|57|55|72|44|46|28|26|2
0,1,8,8,23,302.85714285714283,1.3216270703975261,0.06161393443787455,14685|14725|14703|14714|14714|14716|14755|14702,40|18|29|29|31|70|17|22|11|11|9|30|23|11|11|13|52|1|0|2|41|12|2|41|12|39|14|53
0,1,8,8,38,587.4285714285714,1.5678556075817955,0.02660369182995681,14784|14701|14729|14755|14700|14700|14761|14738,83|55|29|84|84|23|46|28|54|1|1|60|37|26|29|29|32|9|55|55|6|17|0|61|38|61|38|23
0,1,8,8,34.464285714285715,506.74872448979596,1.5309921005869607,0.030376108222379683,14732|14724|14778|14776|14738|14702|14720|14773,8|46|44|6|30|12|41|54|52|14|22|4|49|2|40|76|58|5|38|74|56|3|36|18|35|18|71|53
0,1,8,8,30.25,378.33035714285717,1.5552126631679677,0.0278491945006476,14779|14745|14743|14764|14742|14702|14770|14722,34|36|15|37|77|9|57|2|19|3|43|25|23|21|1|41|27|21|22|62|6|42|40|28|20|68|20|48
0,1,8,8,36.57142857142857,671.1020408163265,1.4117170032320396,0.0458827224210987,14788|14721|14766|14722|14713|14707|14762|14705,67|22|66|75|81|26|83|45|1|8|14|41|16|44|53|59|4|61|9|15|40|17|6|49|8|55|2|57
0,1,8,8,33.285714285714285,506.7755102040816,1.4785978529758328,0.036523174129064806,14767|14724|14743|14706|14750|14755|14801|14740,43|24|61|17|12|34|27|19|18|26|31|77|16|37|7|12|58|3|44|49|95|34|5|51|10|46|15|61
0,1,8,8,38.714285714285715,940.6326530612247,1.2622960566102774,0.07423588484422528,14723|14736|14727|14740|14747|14752|14683|14808,13|4|17|24|29|40|85|9|4|11|16|53|72|13|20|25|44|81|7|12|57|68|5|64|61|69|56|125
0,1,8,8,28.857142857142858,308.40816326530614,1.6431998892785178,0.020134261690429867,14711|14781|14733|14727|14760|14738|14770|14760,70|22|16|49|27|59|49|48|54|21|43|11|21|6|27|5|37|27|33|11|43|33|22|10|0|32|22|10
0,1,8,8,30.035714285714285,366.39158163265313,1.5691527460159949,0.026478670049040698,14743|14700|14778|14724|14772|14750|14737|14753,43|35|19|29|7|6|10|78|24|72|50|37|53|54|6|28|41|25|48|26|13|29|22|35|19|13|3|16
0,1,8,8,31.571428571428573,463.81632653061234,1.4659569531051928,0.03815575383297043,14768|14718|14764|14737|14691|14769|14737|14744,50|4|31|77|1|31|24|46|19|27|51|19|26|27|73|5|27|20|46|32|0|7|78|46|53|32|25|7
0,1,8,8,20.607142857142858,198.7385204081632,1.4617622960038847,0.03871103085279137,14764|14771|14766|14744|14753|14739|14757|14717,7|2|20|11|25|7|47|5|27|18|32|14|54|22|13|27|9|49|9|5|13|27|14|4|36|18|22|40
0,1,8,8,34.75,530.4017857142857,1.5088717244969663,0.03285356454068089,14762|14701|14709|14703|14698|14745|14773|14726,61|53|59|64|17|11|36|8|2|3|44|72|25|6|11|36|64|17|5|42|70|23|47|75|28|28|19|47
0,1,8,8,44.42857142857143,762.6734693877551,1.608766556493886,0.02289749637277394,14774|14728|14755|14729|14762|14711|14677|14676,46|19|45|12|63|97|98|27|1|34|17|51|52|26|7|44|78|79|33|18|52|53|51|85|86|34|35|1
0,1,8,8,43.5,833.4642857142857,1.5067658184926627,0.03309819871245634,14676|14725|14758|14724|14798|14710|14753|14756,49|82|48|122|34|77|80|33|1|73|15|28|31|34|40|48|5|2|74|14|29|32|88|45|42|43|46|3
0,1,8,8,23.607142857142858,233.8099489795918,1.543874288498479,0.029008621886500663,14790|14741|14783|14749|14754|14775|14787|14748,49|7|41|36|15|3|42|42|8|13|34|46|7|34|29|8|4|35|5|26|38|1|21|33|6|12|27|39
0,1,8,8,27.357142857142858,340.5867346938775,1.48237087598768,0.03604757193283037,14725|14714|14763|14686|14735|14739|14750|14730,11|38|39|10|14|25|5|49|28|21|25|36|16|77|28|24|13|33|49|53|64|44|4|15|5|11|9|20
0,1,8,8,34.785714285714285,573.8112244897959,1.4521664734271142,0.040007167700460755,14786|14759|14738|14780|14733|14738|14731|14693,27|48|6|53|48|55|93|21|21|26|21|28|66|42|5|0|7|45|47|42|49|87|5|2|40|7|45|38
0,1,8,8,25.178571428571427,249.1466836734694,1.5951573534934496,0.024077247590345907,14712|14721|14750|14722|14760|14770|14745|14755,9|38|10|48|58|33|43|29|1|39|49|24|34|28|10|20|5|5|38|48|23|33|10|15|5|25|15|10
0,1,8,8,31.035714285714285,525.6058673469386,1.3537287200735693,0.05556107790734943,14735|14762|14734|14753|14684|14694|14736|14743,27|1|18|51|41|1|8|28|9|78|68|26|19|19|50|40|2|9|69|59|17|10|10|52|59|42|49|7
0,1,8,8,24.107142857142858,250.23852040816323,1.5239427765640343,0.03114759824041613,14771|14750|14770|14755|14732|14709|14739|14747,21|1|16|39|62|32|24|20|5|18|41|11|3|15|38|61|31|23|23|46|16|8|23|7|15|30|38|8
0,1,8,8,33.82142857142857,541.2181122448982,1.453803756133238,0.03978344462846772,14696|14777|14762|14768|14747|14725|14784|14754,81|66|72|51|29|88|58|15|9|30|52|7|23|6|15|37|22|8|21|43|16|14|22|37|7|59|29|30
0,1,8,8,27.892857142857142,359.66709183673464,1.4707628478605848,0.03752790188621136,14727|14794|14734|14776|14784|14764|14781|14765,67|7|49|57|37|54|38|60|18|10|30|13|29|42|50|30|47|31|8|12|5|11|20|3|19|17|1|16
0,1,8,8,21.75,172.61607142857142,1.6554598306255182,0.019223179577047445,14751|14729|14759|14736|14713|14730|14747|14768,22|8|15|38|21|4|17|30|7|16|1|18|39|23|46|29|12|9|23|6|11|32|17|34|55|17|38|21
0,1,8,8,40,969.7142857142857,1.2845117890624531,0.06928225807636945,14681|14759|14742|14779|14772|14717|14779|14779,78|61|98|91|36|98|98|17|20|13|42|20|20|37|30|25|37|37|7|62|0|0|55|7|7|62|62|0
0,1,8,8,44.714285714285715,1347.4897959183672,1.2181017159203902,0.08495068699050679,14715|14760|14694|14737|14726|14715|14741|14828,45|21|22|11|0|26|113|66|23|34|45|19|68|43|32|21|47|134|11|22|4|91|11|15|102|26|113|87
0,1,8,8,40.142857142857146,651.2653061224491,1.5730021211368495,0.02611064042559219,14724|14742|14689|14735|14789|14706|14721|14776,18|35|11|65|18|3|52|53|7|47|36|21|34|46|100|17|32|87|54|29|14|41|83|68|13|15|70|55
0,1,8,8,30.607142857142858,352.3099489795918,1.6306484306195104,0.02110582175122433,14760|14767|14717|14764|14734|14747|14713|14785,7|43|4|26|13|47|25|50|3|33|20|54|18|47|17|30|4|68|30|17|51|21|13|21|51|34|38|72
0,1,8,8,17.142857142857142,206.5510204081633,1.1928052271225194,0.09162612107168222,14732|14703|14730|14695|14726|14738|14735|14731,29|2|37|6|6|3|1|27|8|23|35|32|28|35|4|8|5|1|31|43|40|36|12|9|5|3|7|4
0,1,8,8,17.392857142857142,187.73852040816328,1.2693875499287959,0.07262411255264922,14752|14736|14751|14755|14749|14714|14722|14752,16|1|3|3|38|30|0|15|19|13|22|14|16|4|2|37|29|1|6|41|33|3|35|27|3|8|38|30
0,1,8,8,45.642857142857146,777.8724489795917,1.6365098650119467,0.020647140404294717,14766|14732|14710|14690|14733|14684|14776|14781,34|56|76|33|82|10|15|22|42|1|48|44|49|20|23|26|66|71|43|6|86|91|49|43|48|92|97|5
0,1,8,8,58.714285714285715,1178.204081632653,1.710541126588111,0.015560220780350908,14664|14799|14716|14756|14785|14736|14684|14698,135|52|92|121|72|20|34|83|43|14|63|115|101|40|69|20|32|18|29|20|72|58|49|101|87|52|38|14
0,1,8,8,35.67857142857143,467.2895408163264,1.6504958118856905,0.0195876401053523,14685|14722|14753|14729|14745|14777|14705|14709,37|68|44|60|92|20|24|31|7|23|55|17|13|24|8|24|48|44|16|48|24|20|32|40|36|72|68|4
0,1,8,8,43.642857142857146,942.5867346938775,1.4215184892910084,0.044396059273374755,14806|14768|14734|14675|14756|14747|14732|14724,38|72|131|50|59|74|82|34|93|12|21|36|44|59|22|13|2|10|81|72|57|49|9|24|32|15|23|8
0,1,8,8,31.642857142857142,565.5867346938777,1.3305343254752475,0.05988210802344085,14696|14712|14671|14768|14728|14715|14700|14710,16|25|72|32|19|4|14|41|56|16|3|12|2|97|57|44|29|39|40|53|68|58|13|28|18|15|5|10
0,1,8,8,34.142857142857146,642.2653061224489,1.347232743422117,0.056744224497673024,14763|14744|14746|14685|14766|14778|14719|14759,19|17|78|3|15|44|4|2|59|22|34|25|15|61|20|32|27|13|81|93|34|74|12|47|7|59|19|40
0,1,8,8,37,513.7142857142857,1.6324538126699195,0.020963606151374492,14782|14707|14755|14713|14704|14743|14777|14729,75|27|69|78|39|5|53|48|6|3|36|70|22|42|51|12|22|26|9|30|64|16|39|73|25|34|14|48
0,1,8,8,44.142857142857146,756.9795918367348,1.6044210595310011,0.023268619459361872,14747|14766|14711|14713|14790|14719|14765|14679,19|36|34|43|28|18|68|55|53|24|47|1|87|2|79|8|54|32|77|6|52|34|71|25|111|46|40|86
0,1,8,8,35.92857142857143,775.2806122448981,1.2903587989452643,0.06802462458057024,14765|14676|14736|14770|14750|14737|14779|14733,89|29|5|15|28|14|32|60|94|74|61|103|57|34|14|1|43|3|20|33|9|37|13|29|17|42|4|46
0,1,8,8,45,842.2857142857143,1.5505393642913734,0.028322140380462546,14717|14729|14821|14728|14736|14795|14774|14782,12|104|11|19|78|57|65|92|1|7|66|45|53|93|85|26|47|39|8|67|46|54|59|38|46|21|13|8
0,1,8,8,26.25,471.1875,1.2092954738919217,0.0872284506763572,14727|14728|14727|14765|14749|14793|14726|14738,1|0|38|22|66|1|11|1|37|21|65|2|10|38|22|66|1|11|16|28|39|27|44|23|11|67|55|12
0,1,8,8,18.892857142857142,245.0242346938776,1.2069606743867998,0.08784054952303233,14746|14758|14747|14749|14773|14756|14712|14744,12|1|3|27|10|34|2|11|9|15|2|46|14|2|26|9|35|3|24|7|37|5|17|61|29|44|12|32
0,1,8,8,34.535714285714285,702.6772959183675,1.3028381946295795,0.06540317816824759,14797|14720|14742|14756|14713|14710|14726|14705,77|55|41|84|87|71|92|22|36|7|10|6|15|14|29|32|16|37|43|46|30|51|3|13|8|16|5|21
0,1,8,8,35.857142857142854,547.2653061224489,1.5327690519406738,0.03018424639030437,14730|14747|14784|14771|14726|14689|14716|14731,17|54|41|4|41|14|1|37|24|21|58|31|16|13|58|95|68|53|45|82|55|40|37|10|5|27|42|15
0,1,8,8,47.785714285714285,1139.2397959183675,1.4157628378951341,0.04526405455327587,14797|14746|14717|14692|14736|14719|14729|14654,51|80|105|61|78|68|143|29|54|10|27|17|92|25|19|2|12|63|44|27|37|38|17|7|82|10|65|75
0,1,8,8,48.142857142857146,1160.979591836735,1.4129264918140163,0.04569703170712591,14777|14742|14793|14743|14660|14735|14772|14716,35|16|34|117|42|5|61|51|1|82|7|30|26|50|133|58|21|77|83|8|29|27|75|112|56|37|19|56
0,1,8,8,38.82142857142857,566.5752551020407,1.6309577517563945,0.021081396049037693,14736|14693|14784|14720|14750|14760|14789|14733,43|48|16|14|24|53|3|91|27|57|67|96|40|64|34|24|5|51|30|40|69|13|10|39|17|29|27|56
0,1,8,8,39.75,1082.7589285714287,1.2080119936369218,0.08756450475130295,14767|14780|14781|14756|14717|14674|14754|14766,13|14|11|50|93|13|1|1|24|63|106|26|14|25|64|107|27|15|39|82|2|10|43|37|49|80|92|12
0,1,8,8,32.857142857142854,471.6938775510203,1.5128632608287749,0.032394130894646045,14719|14675|14709|14745|14766|14721|14748|14731,44|10|26|47|2|29|12|34|70|91|46|73|56|36|57|12|39|22|21|24|3|14|45|18|35|27|10|17
0,1,8,8,28.071428571428573,442.70918367346934,1.3341518080389305,0.0591903874363191,14721|14733|14696|14778|14739|14731|14704|14732,12|25|57|18|10|17|11|37|45|6|2|29|1|82|43|35|8|36|39|47|74|46|8|35|7|27|1|28
0,1,8,8,23.928571428571427,380.56632653061223,1.2265961360617965,0.08279939293635996,14741|14770|14756|14734|14696|14744|14755|14744,29|15|7|45|3|14|3|14|36|74|26|15|26|22|60|12|1|12|38|10|21|10|48|59|48|11|0|11
0,1,8,8,20.75,177.11607142857142,1.5591543679495736,0.027455596398223037,14757|14716|14739|14734|14755|14755|14722|14717,41|18|23|2|2|35|40|23|18|39|39|6|1|5|16|16|17|22|21|21|12|17|0|33|38|33|38|5
0,1,8,8,31.928571428571427,405.56632653061223,1.585435370429558,0.024951973343984912,14721|14695|14759|14728|14766|14705|14758|14718,26|38|7|45|16|37|3|64|33|71|10|63|23|31|7|54|1|41|38|23|30|10|61|8|48|53|13|40
0,1,8,8,29.142857142857142,461.55102040816337,1.356507719918614,0.05506123893626502,14730|14710|14717|14734|14725|14775|14771|14710,20|13|4|5|45|41|20|7|24|15|65|61|0|17|8|58|54|7|9|41|37|24|50|46|15|4|65|61
0,1,8,8,27.107142857142858,752.0242346938775,0.9884798628620464,0.16213671301782884,14757|14735|14752|14822|14756|14739|14745|14761,22|5|65|1|18|12|4|17|87|21|4|10|26|70|4|13|7|9|66|83|77|61|17|11|5|6|22|16
0,1,8,8,44.92857142857143,837.423469387755,1.5525659087740913,0.028116207439661478,14770|14695|14690|14703|14784|14744|14753|14773,75|80|67|14|26|17|3|5|8|89|49|58|78|13|94|54|63|83|81|41|50|70|40|31|11|9|29|20
0,1,8,8,33.17857142857143,511.43239795918373,1.4671129975335293,0.03800391565085515,14766|14734|14729|14719|14726|14713|14682|14770,32|37|47|40|53|84|4|5|15|8|21|52|36|10|3|16|47|41|7|6|37|51|13|44|44|31|57|88
0,1,8,8,30.25,419.4732142857143,1.4769754004083409,0.03672932775103743,14750|14795|14715|14758|14744|14722|14759|14726,45|35|8|6|28|9|24|80|37|51|73|36|69|43|29|7|44|11|14|36|1|32|22|15|18|37|4|33
0,1,8,8,30.25,360.61607142857144,1.5929525522025276,0.02427325629388144,14745|14709|14750|14780|14747|14766|14709|14729,36|5|35|2|21|36|16|41|71|38|57|0|20|30|3|16|41|21|33|14|71|51|19|38|18|57|37|20
0,1,8,8,37.035714285714285,564.6058673469387,1.5586479459593525,0.027505894873529613,14806|14784|14719|14758|14753|14713|14757|14773,22|87|48|53|93|49|33|65|26|31|71|27|11|39|34|6|38|54|5|45|1|15|40|4|20|44|60|16
0,1,8,8,32.892857142857146,450.88137755102036,1.5490678827995938,0.028472482265585963,14732|14715|14768|14717|14739|14691|14734|14775,17|36|15|7|41|2|43|53|2|24|24|19|60|51|29|77|34|7|22|26|17|58|48|5|36|43|84|41
0,1,8,8,42.32142857142857,805.4323979591837,1.4912339127768703,0.03495108629408028,14756|14715|14715|14717|14757|14740|14807|14796,41|41|39|1|16|51|40|0|2|42|25|92|81|2|42|25|92|81|40|23|90|79|17|50|39|67|56|11
0,1,8,8,46.75,830.9732142857143,1.621765669441419,0.02181785267733849,14719|14681|14758|14714|14767|14705|14776|14789,38|39|5|48|14|57|70|77|33|86|24|95|108|44|9|53|18|31|53|9|62|75|62|9|22|71|84|13
0,1,8,8,43.57142857142857,986.1020408163265,1.3875251714954788,0.049732442376283714,14696|14706|14742|14747|14700|14802|14686|14733,10|46|51|4|106|10|37|36|41|6|96|20|27|5|42|60|56|9|47|55|61|14|102|14|33|116|69|47
0,1,8,8,22.285714285714285,283.20408163265313,1.3242708036297226,0.061095642454724874,14716|14732|14712|14737|14776|14730|14746|14737,16|4|21|60|14|30|21|20|5|44|2|14|5|25|64|18|34|25|39|7|9|0|46|30|39|16|7|9
0,1,8,8,52.67857142857143,1540.360969387755,1.342217003141457,0.05767204686236105,14721|14660|14740|14737|14823|14735|14710|14765,61|19|16|102|14|11|44|80|77|163|75|50|105|3|83|5|30|25|86|2|27|28|88|113|58|25|30|55
0,1,8,8,33,585.8571428571429,1.3633836302337892,0.05384061076338109,14782|14754|14749|14733|14763|14730|14761|14820,28|33|49|19|52|21|38|5|21|9|24|7|66|16|14|19|12|71|30|3|28|87|33|2|57|31|90|59
0,1,8,8,43.035714285714285,752.4630102040816,1.568868118899759,0.026506059641122626,14737|14723|14764|14786|14688|14679|14744|14746,14|27|49|49|58|7|9|41|63|35|44|21|23|22|76|85|20|18|98|107|42|40|9|56|58|65|67|2
0,1,8,8,39.857142857142854,753.1224489795917,1.4523569478636456,0.03998108597970984,14759|14733|14680|14769|14772|14704|14771|14732,26|79|10|13|55|12|27|53|36|39|29|38|1|89|92|24|91|52|3|65|2|37|68|1|40|67|28|39
0,1,8,8,34.714285714285715,482.20408163265313,1.580857749442232,0.025373281705245887,14731|14723|14746|14790|14704|14772|14742|14714,8|15|59|27|41|11|17|23|67|19|49|19|9|44|42|26|4|32|86|18|48|76|68|38|10|30|58|28
0,1,8,8,37.92857142857143,532.8520408163266,1.6430968712455454,0.02014207432030668,14718|14699|14728|14778|14768|14707|14747|14775,19|10|60|50|11|29|57|29|79|69|8|48|76|50|40|21|19|47|10|71|31|3|61|21|7|40|68|28
0,1,8,8,44.5,835.75,1.539294857035196,0.029488547692321454,14678|14752|14744|14769|14734|14790|14767|14698,74|66|91|56|112|89|20|8|17|18|38|15|54|25|10|46|23|46|35|21|2|71|56|33|36|23|92|69
0,1,8,8,55.357142857142854,1120.5867346938776,1.6536779222177718,0.019353320386538364,14725|14692|14738|14791|14771|14808|14822|14727,33|13|66|46|83|97|2|46|99|79|116|130|35|53|33|70|84|11|20|17|31|64|37|51|44|14|81|95
0,1,8,8,37,711,1.387608411142096,0.049718745542250975,14751|14668|14721|14779|14715|14740|14744|14730,83|30|28|36|11|7|21|53|111|47|72|76|62|58|6|19|23|9|64|39|35|49|25|29|15|4|10|14
0,1,8,8,38.035714285714285,688.3915816326531,1.4496855201888015,0.040348205855066155,14785|14702|14733|14708|14705|14741|14779|14718,83|52|77|80|44|6|67|31|6|3|39|77|16|25|28|8|46|15|3|33|71|10|36|74|13|38|23|61
0,1,8,8,37.32142857142857,953.9323979591838,1.2083686787547665,0.08747100913456474,14724|14678|14705|14687|14711|14677|14781|14690,46|19|37|13|47|57|34|27|9|33|1|103|12|18|6|28|76|15|24|10|94|3|34|70|21|104|13|91
0,1,8,8,35.82142857142857,649.0752551020407,1.406032551625987,0.046763981639109886,14809|14723|14733|14767|14740|14744|14797|14744,86|76|42|69|65|12|65|10|44|17|21|74|21|34|7|11|64|11|27|23|30|23|4|57|4|53|0|53
0,1,8,8,48.642857142857146,864.7295918367346,1.6541653358177304,0.01931764609913711,14703|14756|14734|14718|14754|14775|14672|14796,53|31|15|51|72|31|93|22|38|2|19|84|40|16|20|41|62|62|36|57|46|78|21|82|42|103|21|124
0,1,8,8,24.75,503.6875,1.1027945640969634,0.1188575276481556,14697|14756|14763|14773|14735|14756|14753|14760,59|66|76|38|59|56|63|7|17|21|0|3|4|10|28|7|10|3|38|17|20|13|21|18|25|3|4|7
0,1,8,8,29.107142857142858,378.1670918367346,1.4967791005758702,0.034279650321381805,14705|14701|14729|14758|14753|14734|14760|14763,4|24|53|48|29|55|58|28|57|52|33|59|62|29|24|5|31|34|5|24|2|5|19|7|10|26|29|3
0,1,8,8,34.107142857142854,486.38137755102025,1.5465247369996291,0.0287339375639597,14788|14736|14707|14704|14748|14739|14772|14745,52|81|84|40|49|16|43|29|32|12|3|36|9|3|41|32|65|38|44|35|68|41|9|24|3|33|6|27
